table_name,ordinal_position,column_name,data_type,character_maximum_length,numeric_precision,numeric_scale,is_nullable
account_move_reversal_new_move,2,new_move_id,integer,,32,0,NO
account_move_send_batch_wizard,1,id,integer,,32,0,NO
account_move_send_batch_wizard,2,create_uid,integer,,32,0,YES
account_move_send_batch_wizard,3,write_uid,integer,,32,0,YES
account_move_send_batch_wizard,4,create_date,timestamp without time zone,,,,YES
account_move_send_batch_wizard,5,write_date,timestamp without time zone,,,,YES
account_move_send_wizard,1,id,integer,,32,0,NO
account_move_send_wizard,2,template_id,integer,,32,0,YES
account_move_send_wizard,3,move_id,integer,,32,0,NO
account_move_send_wizard,4,pdf_report_id,integer,,32,0,YES
account_move_send_wizard,5,create_uid,integer,,32,0,YES
account_move_send_wizard,6,write_uid,integer,,32,0,YES
account_move_send_wizard,7,lang,character varying,,,,YES
account_move_send_wizard,8,subject,character varying,,,,YES
account_move_send_wizard,9,model,character varying,,,,YES
account_move_send_wizard,10,template_name,character varying,,,,YES
account_move_send_wizard,11,sending_method_checkboxes,jsonb,,,,YES
account_move_send_wizard,12,extra_edi_checkboxes,jsonb,,,,YES
account_move_send_wizard,13,mail_attachments_widget,jsonb,,,,YES
account_move_send_wizard,14,body,text,,,,YES
account_move_send_wizard,15,res_ids,text,,,,YES
account_move_send_wizard,16,create_date,timestamp without time zone,,,,YES
account_move_send_wizard,17,write_date,timestamp without time zone,,,,YES
account_move_send_wizard_res_partner_rel,1,account_move_send_wizard_id,integer,,32,0,NO
account_move_send_wizard_res_partner_rel,2,res_partner_id,integer,,32,0,NO
account_move_validate_account_move_rel,1,validate_account_move_id,integer,,32,0,NO
account_move_validate_account_move_rel,2,account_move_id,integer,,32,0,NO
account_partial_reconcile,1,id,integer,,32,0,NO
account_partial_reconcile,2,debit_move_id,integer,,32,0,NO
account_partial_reconcile,3,credit_move_id,integer,,32,0,NO
account_partial_reconcile,4,full_reconcile_id,integer,,32,0,YES
account_partial_reconcile,5,exchange_move_id,integer,,32,0,YES
account_partial_reconcile,6,debit_currency_id,integer,,32,0,YES
account_partial_reconcile,7,credit_currency_id,integer,,32,0,YES
account_partial_reconcile,8,company_id,integer,,32,0,YES
account_partial_reconcile,9,create_uid,integer,,32,0,YES
account_partial_reconcile,10,write_uid,integer,,32,0,YES
account_partial_reconcile,11,max_date,date,,,,YES
account_partial_reconcile,12,draft_caba_move_vals,jsonb,,,,YES
account_partial_reconcile,13,amount,numeric,,,,YES
account_partial_reconcile,14,debit_amount_currency,numeric,,,,YES
account_partial_reconcile,15,credit_amount_currency,numeric,,,,YES
account_partial_reconcile,16,create_date,timestamp without time zone,,,,YES
account_partial_reconcile,17,write_date,timestamp without time zone,,,,YES
account_payment,1,id,integer,,32,0,NO
account_payment,2,message_main_attachment_id,integer,,32,0,YES
account_payment,3,move_id,integer,,32,0,YES
account_payment,4,journal_id,integer,,32,0,NO
account_payment,5,company_id,integer,,32,0,NO
account_payment,6,partner_bank_id,integer,,32,0,YES
account_payment,7,paired_internal_transfer_payment_id,integer,,32,0,YES
account_payment,8,payment_method_line_id,integer,,32,0,YES
account_payment,9,payment_method_id,integer,,32,0,YES
account_payment,10,currency_id,integer,,32,0,YES
account_payment,11,partner_id,integer,,32,0,YES
account_payment,12,outstanding_account_id,integer,,32,0,YES
account_payment,13,destination_account_id,integer,,32,0,YES
account_payment,14,create_uid,integer,,32,0,YES
account_payment,15,write_uid,integer,,32,0,YES
account_payment,16,name,character varying,,,,YES
account_payment,17,state,character varying,,,,NO
account_payment,18,payment_type,character varying,,,,NO
account_payment,19,partner_type,character varying,,,,NO
account_payment,20,memo,character varying,,,,YES
account_payment,21,payment_reference,character varying,,,,YES
account_payment,22,date,date,,,,NO
account_payment,23,amount,numeric,,,,YES
account_payment,24,amount_company_currency_signed,numeric,,,,YES
account_payment,25,is_reconciled,boolean,,,,YES
account_payment,26,is_matched,boolean,,,,YES
account_payment,27,is_sent,boolean,,,,YES
account_payment,28,create_date,timestamp without time zone,,,,YES
account_payment,29,write_date,timestamp without time zone,,,,YES
account_payment,30,payment_transaction_id,integer,,32,0,YES
account_payment,31,payment_token_id,integer,,32,0,YES
account_payment,32,source_payment_id,integer,,32,0,YES
account_payment_account_bank_statement_line_rel,1,account_bank_statement_line_id,integer,,32,0,NO
account_payment_account_bank_statement_line_rel,2,account_payment_id,integer,,32,0,NO
account_payment_method,1,id,integer,,32,0,NO
account_payment_method,2,create_uid,integer,,32,0,YES
account_payment_method,3,write_uid,integer,,32,0,YES
account_payment_method,4,code,character varying,,,,NO
account_payment_method,5,payment_type,character varying,,,,NO
account_payment_method,6,name,jsonb,,,,NO
account_payment_method,7,create_date,timestamp without time zone,,,,YES
account_payment_method,8,write_date,timestamp without time zone,,,,YES
account_payment_method_line,1,id,integer,,32,0,NO
account_payment_method_line,2,sequence,integer,,32,0,YES
account_payment_method_line,3,payment_method_id,integer,,32,0,NO
account_payment_method_line,4,payment_account_id,integer,,32,0,YES
account_payment_method_line,5,journal_id,integer,,32,0,YES
account_payment_method_line,6,create_uid,integer,,32,0,YES
account_payment_method_line,7,write_uid,integer,,32,0,YES
account_payment_method_line,8,name,character varying,,,,YES
account_payment_method_line,9,create_date,timestamp without time zone,,,,YES
account_payment_method_line,10,write_date,timestamp without time zone,,,,YES
account_payment_method_line,11,payment_provider_id,integer,,32,0,YES
account_payment_method_line_res_company_rel,1,res_company_id,integer,,32,0,NO
account_payment_method_line_res_company_rel,2,account_payment_method_line_id,integer,,32,0,NO
account_payment_register,1,id,integer,,32,0,NO
account_payment_register,2,currency_id,integer,,32,0,YES
account_payment_register,3,journal_id,integer,,32,0,YES
account_payment_register,4,partner_bank_id,integer,,32,0,YES
account_payment_register,5,custom_user_currency_id,integer,,32,0,YES
account_payment_register,6,source_currency_id,integer,,32,0,YES
account_payment_register,7,company_id,integer,,32,0,YES
account_payment_register,8,partner_id,integer,,32,0,YES
account_payment_register,9,payment_method_line_id,integer,,32,0,YES
account_payment_register,10,writeoff_account_id,integer,,32,0,YES
account_payment_register,11,create_uid,integer,,32,0,YES
account_payment_register,12,write_uid,integer,,32,0,YES
account_payment_register,13,communication,character varying,,,,YES
account_payment_register,14,installments_mode,character varying,,,,YES
account_payment_register,15,payment_type,character varying,,,,YES
account_payment_register,16,partner_type,character varying,,,,YES
account_payment_register,17,payment_difference_handling,character varying,,,,YES
account_payment_register,18,writeoff_label,character varying,,,,YES
account_payment_register,19,payment_date,date,,,,NO
account_payment_register,20,amount,numeric,,,,YES
account_payment_register,21,custom_user_amount,numeric,,,,YES
account_payment_register,22,source_amount,numeric,,,,YES
account_payment_register,23,source_amount_currency,numeric,,,,YES
account_payment_register,24,group_payment,boolean,,,,YES
account_payment_register,25,can_edit_wizard,boolean,,,,YES
account_payment_register,26,can_group_payments,boolean,,,,YES
account_payment_register,27,create_date,timestamp without time zone,,,,YES
account_payment_register,28,write_date,timestamp without time zone,,,,YES
account_payment_register,29,payment_token_id,integer,,32,0,YES
account_payment_register_move_line_rel,1,wizard_id,integer,,32,0,NO
account_payment_register_move_line_rel,2,line_id,integer,,32,0,NO
account_payment_term,1,id,integer,,32,0,NO
account_payment_term,2,company_id,integer,,32,0,YES
account_payment_term,3,sequence,integer,,32,0,NO
account_payment_term,4,discount_days,integer,,32,0,YES
account_payment_term,5,create_uid,integer,,32,0,YES
account_payment_term,6,write_uid,integer,,32,0,YES
account_payment_term,7,early_pay_discount_computation,character varying,,,,YES
account_payment_term,8,name,jsonb,,,,NO
account_payment_term,9,note,jsonb,,,,YES
account_payment_term,10,active,boolean,,,,YES
account_payment_term,11,display_on_invoice,boolean,,,,YES
account_payment_term,12,early_discount,boolean,,,,YES
account_payment_term,13,create_date,timestamp without time zone,,,,YES
account_payment_term,14,write_date,timestamp without time zone,,,,YES
account_payment_term,15,discount_percentage,double precision,,53,,YES
account_payment_term_line,1,id,integer,,32,0,NO
account_payment_term_line,2,nb_days,integer,,32,0,YES
account_payment_term_line,3,payment_id,integer,,32,0,NO
account_payment_term_line,4,create_uid,integer,,32,0,YES
account_payment_term_line,5,write_uid,integer,,32,0,YES
account_payment_term_line,6,value,character varying,,,,NO
account_payment_term_line,7,delay_type,character varying,,,,NO
account_payment_term_line,8,days_next_month,character varying,2,,,YES
account_payment_term_line,9,value_amount,numeric,,,,YES
account_payment_term_line,10,create_date,timestamp without time zone,,,,YES
account_payment_term_line,11,write_date,timestamp without time zone,,,,YES
account_reconcile_model,1,id,integer,,32,0,NO
account_reconcile_model,2,sequence,integer,,32,0,NO
account_reconcile_model,3,company_id,integer,,32,0,NO
account_reconcile_model,4,next_activity_type_id,integer,,32,0,YES
account_reconcile_model,5,mapped_partner_id,integer,,32,0,YES
account_reconcile_model,6,create_uid,integer,,32,0,YES
account_reconcile_model,7,write_uid,integer,,32,0,YES
account_reconcile_model,8,trigger,character varying,,,,NO
account_reconcile_model,9,match_amount,character varying,,,,YES
account_reconcile_model,10,match_label,character varying,,,,YES
account_reconcile_model,11,match_label_param,character varying,,,,YES
account_reconcile_model,12,name,jsonb,,,,NO
account_reconcile_model,13,active,boolean,,,,YES
account_reconcile_model,14,can_be_proposed,boolean,,,,YES
account_reconcile_model,15,create_date,timestamp without time zone,,,,YES
account_reconcile_model,16,write_date,timestamp without time zone,,,,YES
account_reconcile_model,17,match_amount_min,double precision,,53,,YES
account_reconcile_model,18,match_amount_max,double precision,,53,,YES
account_reconcile_model_line,1,id,integer,,32,0,NO
account_reconcile_model_line,2,model_id,integer,,32,0,YES
account_reconcile_model_line,3,company_id,integer,,32,0,YES
account_reconcile_model_line,4,sequence,integer,,32,0,NO
account_reconcile_model_line,5,account_id,integer,,32,0,YES
account_reconcile_model_line,6,partner_id,integer,,32,0,YES
account_reconcile_model_line,7,create_uid,integer,,32,0,YES
account_reconcile_model_line,8,write_uid,integer,,32,0,YES
account_reconcile_model_line,9,amount_type,character varying,,,,NO
account_reconcile_model_line,10,amount_string,character varying,,,,NO
account_reconcile_model_line,11,analytic_distribution,jsonb,,,,YES
account_reconcile_model_line,12,label,jsonb,,,,YES
account_reconcile_model_line,13,create_date,timestamp without time zone,,,,YES
account_reconcile_model_line,14,write_date,timestamp without time zone,,,,YES
account_reconcile_model_line,15,amount,double precision,,53,,YES
account_reconcile_model_line_account_tax_rel,1,account_reconcile_model_line_id,integer,,32,0,NO
account_reconcile_model_line_account_tax_rel,2,account_tax_id,integer,,32,0,NO
account_reconcile_model_res_partner_rel,1,account_reconcile_model_id,integer,,32,0,NO
account_reconcile_model_res_partner_rel,2,res_partner_id,integer,,32,0,NO
account_report,1,id,integer,,32,0,NO
account_report,2,sequence,integer,,32,0,YES
account_report,3,root_report_id,integer,,32,0,YES
account_report,4,country_id,integer,,32,0,YES
account_report,5,load_more_limit,integer,,32,0,YES
account_report,6,prefix_groups_threshold,integer,,32,0,YES
account_report,7,create_uid,integer,,32,0,YES
account_report,8,write_uid,integer,,32,0,YES
account_report,9,chart_template,character varying,,,,YES
account_report,10,availability_condition,character varying,,,,YES
account_report,11,integer_rounding,character varying,,,,YES
account_report,12,default_opening_date_filter,character varying,,,,YES
account_report,13,currency_translation,character varying,,,,YES
account_report,14,filter_multi_company,character varying,,,,YES
account_report,15,filter_hide_0_lines,character varying,,,,YES
account_report,16,filter_hierarchy,character varying,,,,YES
account_report,17,filter_account_type,character varying,,,,YES
account_report,18,name,jsonb,,,,NO
account_report,19,active,boolean,,,,YES
account_report,20,use_sections,boolean,,,,YES
account_report,21,only_tax_exigible,boolean,,,,YES
account_report,22,search_bar,boolean,,,,YES
account_report,23,allow_foreign_vat,boolean,,,,YES
account_report,24,filter_date_range,boolean,,,,YES
account_report,25,filter_show_draft,boolean,,,,YES
account_report,26,filter_unreconciled,boolean,,,,YES
account_report,27,filter_unfold_all,boolean,,,,YES
account_report,28,filter_period_comparison,boolean,,,,YES
account_report,29,filter_growth_comparison,boolean,,,,YES
account_report,30,filter_journals,boolean,,,,YES
account_report,31,filter_analytic,boolean,,,,YES
account_report,32,filter_partner,boolean,,,,YES
account_report,33,filter_aml_ir_filters,boolean,,,,YES
account_report,34,filter_budgets,boolean,,,,YES
account_report,35,create_date,timestamp without time zone,,,,YES
account_report,36,write_date,timestamp without time zone,,,,YES
account_report_column,1,id,integer,,32,0,NO
account_report_column,2,sequence,integer,,32,0,YES
account_report_column,3,report_id,integer,,32,0,YES
account_report_column,4,custom_audit_action_id,integer,,32,0,YES
account_report_column,5,create_uid,integer,,32,0,YES
account_report_column,6,write_uid,integer,,32,0,YES
account_report_column,7,expression_label,character varying,,,,NO
account_report_column,8,figure_type,character varying,,,,NO
account_report_column,9,name,jsonb,,,,NO
account_report_column,10,sortable,boolean,,,,YES
account_report_column,11,blank_if_zero,boolean,,,,YES
account_report_column,12,create_date,timestamp without time zone,,,,YES
account_report_column,13,write_date,timestamp without time zone,,,,YES
account_report_expression,1,id,integer,,32,0,NO
account_report_expression,2,report_line_id,integer,,32,0,NO
account_report_expression,3,create_uid,integer,,32,0,YES
account_report_expression,4,write_uid,integer,,32,0,YES
account_report_expression,5,label,character varying,,,,NO
